NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,PGM_SYS_ID,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_LOCATION,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,FEDERAL_FACILITY_CODE,FEDERAL_AGENCY_CODE,TRIBAL_LAND_CODE,TRIBAL_LAND_NAME,LEGISLATIVE_DIST_NUM,EPA_REGION_CODE,SITE_TYPE_NAME,INTEREST_STATUS_CODE,DATA_QUALITY_CODE,LOCATION_DESCRIPTION,STD_NAME,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_BASE_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,STD_COUNTRY,STD_FULL_ADDRESS,ADDR_TYPE,LAST_REPORTED_DATE,CREATE_DATE,UPDATE_DATE,USER_ID,PARENT_REGISTRY_ID,SENSITIVE_IND,REVIEW_FLAG,REVIEW_REASON,SMALL_BUS_IND,ENV_JUSTICE_CODE,PUBLIC_IND,ICIS_IDENTIFIER,OBJECTID,GEO_SYS_ACRNM,GEO_SYS_ID,LATITUDE83,LONGITUDE83,CONVEYOR,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,ACCURACY_VALUE,ACCURACY_SCORE,DERIVED_CITY,DERIVED_COUNTY,DERIVED_ZIP,DERIVED_STATE,DERIVED_FIPS,DERIVED_HUC,DERIVED_WBD,DERIVED_CB_2010,DERIVED_CD_113,US_MEXICO_BORDER_IND,OZONE_8HR_1997_AREA_NAME,PB_2008_AREA_NAME,PM25_1997_AREA_NAME,PM25_2006_AREA_NAME,OZONE_8HR_2008_AREA_NAME
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,ALD000613802,110003033039,WESTPOINT HOME LANIER CARTER,INTERSTATE 85 EXIT 77,,VALLEY,CHAMBERS,01017,AL,ALABAMA,UNITED STATES,36854,N,,N,,,04,STATIONARY,Y,V,,WESTPOINT HOME LANIER CARTER,,,,,,,,,36854,AL,VALLEY,CHAMBERS COUNTY,01017,US,,REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,N,,,,,Y,,32006986,TRIS,36854WSTPNI85VA,32.81,-85.22,FRS-TRIS,NAD83,,,,,3,17430,VALLEY,CHAMBERS COUNTY,36854,AL,01017,03130002,,010179543004002,03,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,ALD000613828,110001717045,WESTPOINT HOME INC,401 GILMER AVE,,LANETT,CHAMBERS,01017,AL,ALABAMA,UNITED STATES,36863-2053,N,,N,,,04,STATIONARY,N,V,,WESTPOINT HOME,401 S GILMER AVE,401,S GILMER AVE,GILMER,S,,,AVE,36863,AL,LANETT,CHAMBERS COUNTY,01017,US,"401 S GILMER AVE, LANETT, AL  36863 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,N,,,,,Y,,30073597,FRS,110001717045,32.86432,-85.18882,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,LANETT,CHAMBERS COUNTY,36863,AL,01017,03130002,031300020908,010179545002012,03,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,ALD000613836,110009456686,WESTPOINT HOME INC OPELIKA FACILITY,2401-B 1ST AVE,,OPELIKA,LEE,01081,AL,ALABAMA,UNITED STATES,36801-5416,N,,N,,,04,STATIONARY,Y,V,,WESTPOINT HOME OPELIKA FACLTY,2401 1ST AVE,2401,1ST AVE,1ST,,,,AVE,36801,AL,OPELIKA,LEE COUNTY,01081,US,"2401 1ST AVE, OPELIKA, AL  36801 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,DSMITH04,,N,Y,NAME MISMATCH -EIS - 953011,N,,Y,,32006962,TRIS,36801WSTPN2401B,32.63253,-85.41472,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,OPELIKA,LEE COUNTY,36801,AL,01081,03150110,,010810411003098,03,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,ALD983192089,110003380216,"JOHNSTON TEXTILES, INC.",100 MICOLAS AVENUE,,OPP,COVINGTON,01039,AL,ALABAMA,UNITED STATES,36467-3572,N,,N,,,04,STATIONARY,N,V,,JOHNSTON TEXTILES,100 MICOLAS ST,100,MICOLAS ST,MICOLAS,,,,ST,36467,AL,OPP,COVINGTON COUNTY,01039,US,"100 MICOLAS ST, OPP, AL  36467 US",REGULAR URBAN,,01-MAR-00,03-MAY-15,REFRESH,,N,,,,,Y,,35653541,FRS,110003380216,31.27869,-86.27757,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,OPP,COVINGTON COUNTY,36467,AL,01039,03140103,,010399626002025,02,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,ALD003276821,110007916498,WPS-RIVERDALE PLANT,CORNER MIDDLE & LOWER STREETS,,VALLEY,CHAMBERS,01017,AL,ALABAMA,UNITED STATES,36854,N,,N,,,04,STATIONARY,Y,V,,WPS RIVERDALE PLT,,,,,,,,,36854,AL,VALLEY,CHAMBERS COUNTY,01017,US,,DIRECTION,,01-MAR-00,26-JAN-12,REFRESH,,N,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,7724611,110018586056,CANDOR HOSIERY MILL. INCORPORATED,13128 HIGHWAY 24/27 WEST,,ROBBINS,MOORE,37125,NC,NORTH CAROLINA,UNITED STATES,27325,N,,N,,,04,STATIONARY,PERMANENTLY SHUTDOWN,V,,CANDOR HSY MILL,,,,,,,,,27325,NC,ROBBINS,MOORE COUNTY,37125,US,,REGULAR URBAN,14-JAN-17,26-OCT-04,01-JUN-17,JACK_BURFORD,,N,Y,NAME MISMATCH -EIS - 7724611,,,Y,,29227032,EIS,7724611,35.40778,-79.58499,EIS,NAD83,UNKNOWN,POINT WHERE SUBSTANCE IS RELEASED,,,75,17400,ROBBINS,MOORE COUNTY,27325,NC,37125,03030003,030300030405,371259502004034,02,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,MED001126564,110000314534,CARLETON WOOLEN MILLS,51 MAIN STREET,,WINTHROP,KENNEBEC,23011,ME,MAINE,UNITED STATES,04364,N,,N,,00,01,STATIONARY,Y,V,,CARLETON WOOL MILLS,51 MAIN ST,51,MAIN ST,MAIN,,,,ST,04364,ME,WINTHROP,KENNEBEC COUNTY,23011,US,"51 MAIN ST, WINTHROP, ME  04364 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,KBLUMBER,,N,,,,,Y,,31988592,TRIS,04364CRLTN51MAI,44.30584,-69.974982,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,WINTHROP,KENNEBEC COUNTY,04364,ME,23011,01030003,,230110140002022,01,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,CAL000371834,110066068515,VFT INC,1040 S VAIL AVE,,MONTEBELLO,LOS ANGELES,06037,CA,CALIFORNIA,U.S.A.,90640,N,,N,,,09,STATIONARY,Y,V,,VFT,1040 S VAIL AVE,1040,S VAIL AVE,VAIL,S,,,AVE,90640,CA,MONTEBELLO,LOS ANGELES COUNTY,06037,US,"1040 S VAIL AVE, MONTEBELLO, CA  90640 US",,10-SEP-15,14-OCT-15,,REFRESH,,N,,,,,Y,,33784260,FRS,110066068515,33.99644,-118.12686,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,MONTEBELLO,LOS ANGELES COUNTY,90640,CA,06037,18070105,,060375322002002,38,N,Los Angeles-South Coast Air Basin Area,Los Angeles County-South Coast Air Basin,Los Angeles-South Coast Air Basin,Los Angeles-South Coast Air Basin,Los Angeles-South Coast Air Basin
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,GAD003269404,110001423479,WEST POINT STEVENS DI,710 GREENVILLE ST.,,LAGRANGE,TROUP,13285,GA,GEORGIA,UNITED STATES,30241-3505,N,,N,,BB,04,STATIONARY,N,V,,WEST PT STEVENS DI,710 GREENVILLE ST,710,GREENVILLE ST,GREENVILLE,,,,ST,30241,GA,LAGRANGE,TROUP COUNTY,13285,US,"710 GREENVILLE ST, LAGRANGE, GA  30241 US",REGULAR URBAN,,01-MAR-00,06-MAR-15,REFRESH,,N,,,N,,Y,,35684988,FRS,110001423479,33.04179,-85.01572,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,LAGRANGE,TROUP COUNTY,30241,GA,13285,03130002,,132859606002037,03,,,,,,
"31321",UNKNOWN,MA-EPICS,BROADWOVEN FABRIC MILLS,MA-EPICS,134118,110001949802,AMES TEXTILE CORP,750 SUFFOLK STREET,,LOWELL,MIDDLESEX,25017,MA,MASSACHUSETTS,UNITED STATES,01854,N,,N,,N,01,STATIONARY,,V,,AMES TXTL CORPRT,750 SUFFOLK ST,750,SUFFOLK ST,SUFFOLK,,,,ST,01854,MA,LOWELL,MIDDLESEX COUNTY,25017,US,"750 SUFFOLK ST, LOWELL, MA  01854 US",REGULAR URBAN,,01-MAR-00,29-SEP-11,REFRESH,,N,,,,,Y,,31844560,FRS,110001949802,42.650732,-71.314452,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,LOWELL,MIDDLESEX COUNTY,01854,MA,25017,01070006,,250173883002007,03,,Boston-Lawrence-Worcester (E. Mass) Area,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,GAD114452113,110001420141,CHICOPEE INC,2100 ATLANTA HIGHWAY,PO BOX 8029,GAINESVILLE,HALL,13139,GA,GEORGIA,UNITED STATES,30504,N,,N,,BB,04,STATIONARY,N,V,,CHICOPEE,2100 ATLANTA HWY,2100,ATLANTA HWY,ATLANTA,,,,HWY,30504,GA,GAINESVILLE,HALL COUNTY,13139,US,"2100 ATLANTA HWY, GAINESVILLE, GA  30504 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,N,,,N,,Y,,36063178,FRS,110001420141,34.25397,-83.84551,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,GAINESVILLE,HALL COUNTY,30504,GA,13139,03070101,,131390013013027,09,,Atlanta Area,,Atlanta,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,GAD051008118,110007484953,PROPEX FABRICS INC  NASHVILLE MILLS,1 NASHVILLE MILLS ROAD,,NASHVILLE,BERRIEN,13019,GA,GEORGIA,UNITED STATES,31639-3400,N,,N,,,04,STATIONARY,N,V,,PROPEX FABRICS NASHVILLE MILLS,1 NASHVILLE MILLS RD,1,NASHVILLE MILLS RD,NASHVILLE MILLS,,,,RD,31639,GA,NASHVILLE,BERRIEN COUNTY,13019,US,"1 NASHVILLE MILLS RD, NASHVILLE, GA  31639 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,JACK_BURFORD,,N,,,N,,Y,,32003781,TRIS,31639MCFBRUS129,31.19066,-83.24844,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,NASHVILLE,BERRIEN COUNTY,31639,GA,13019,03110203,,130199705002107,08,,,,,,
"31321",UNKNOWN,MA-EPICS,BROADWOVEN FABRIC MILLS,MA-EPICS,386799,110015705664,QUAKER FABRIC CORP,763 QUEQUECHAN ST,,FALL RIVER,BRISTOL,25005,MA,MASSACHUSETTS,UNITED STATES,02721,N,,N,,S,01,STATIONARY,,V,,QUAKER FAB CORPRT,763 QUEQUECHAN ST,763,QUEQUECHAN ST,QUEQUECHAN,,,,ST,02721,MA,FALL RIVER,BRISTOL COUNTY,25005,US,"763 QUEQUECHAN ST, FALL RIVER, MA  02721 US",REGULAR URBAN,,21-OCT-03,29-SEP-11,REFRESH,,,,,,,Y,,29767234,FRS,110015705664,41.686202,-71.142833,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,FALL RIVER,BRISTOL COUNTY,02721,MA,25005,01090002,010900040803,250056408002009,09,,Boston-Lawrence-Worcester (E. Mass) Area,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,GAD000822007,110006159405,MILLIKEN & CO SIBLEY PLANT,3863 GA HIGHWAY 59,,LAVONIA,FRANKLIN,13119,GA,GEORGIA,UNITED STATES,30553,N,,N,,,04,STATIONARY,N,V,,MILLIKEN & SIBLEY PLT,,,,,,,,,30553,GA,LAVONIA,FRANKLIN COUNTY,13119,US,,REGULAR URBAN,,01-MAR-00,11-JAN-16,DSMITH04,,N,,,N,,Y,,30526174,NPDES,GA0024627,34.455069,-83.088349,ICIS,NAD83,GPS - UNSPECIFIED,POINT WHERE SUBSTANCE IS MONITORED,,24000,30,30,LAVONIA,FRANKLIN COUNTY,30553,GA,13119,03060102,,131198901012006,09,,,,,,
"31321",UNKNOWN,MA-EPICS,BROADWOVEN FABRIC MILLS,MA-EPICS,133428,110024840243,JEFFERSON DEVELOPMENT PARTNERS LLC,437 WHITTENTON ST,,TAUNTON,BRISTOL,25005,MA,MASSACHUSETTS,UNITED STATES,027800000,N,,N,,S,01,STATIONARY,,V,,JEFFERSON DEV PARTNERS,437 WHITTENTON ST,437,WHITTENTON ST,WHITTENTON,,,,ST,02780,MA,TAUNTON,BRISTOL COUNTY,25005,US,"437 WHITTENTON ST, TAUNTON, MA  02780 US",REGULAR URBAN,14-JAN-17,08-JUN-06,01-JUN-17,JACK_BURFORD,,N,Y,NAME MISMATCH -MA-EPICS - 132488,,,Y,,31987646,TRIS,02780DYCRF437WH,41.92333,-71.10549,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,TAUNTON,BRISTOL COUNTY,02780,MA,25005,01090004,,250056131002014,04,,Boston-Lawrence-Worcester (E. Mass) Area,,,,
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,7958011,110000348375,FIELDCREST CANNON PLANT #1,1 LAKE CIRCLE DRIVE,,KANNAPOLIS,CABARRUS,37025,NC,NORTH CAROLINA,UNITED STATES,28081,N,,N,,,04,STATIONARY,PERMANENTLY SHUTDOWN,V,PLANT 1,FIELDCREST CANNON PLT 1ST,,,,,,,,,28081,NC,KANNAPOLIS,CABARRUS COUNTY,37025,US,,REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,29242281,EIS,7958011,35.5019,-80.62419,EIS,NAD83,UNKNOWN,POINT WHERE SUBSTANCE IS RELEASED,,,75,17400,KANNAPOLIS,CABARRUS COUNTY,28081,NC,37025,03040105,030401050203,370250410001002,08,,Charlotte-Gastonia-Rock Hill Area,,,,Charlotte-Rock Hill
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,3175411,110002232815,JPSA ACQUISITION:MONAGHAN-CLOSED,201 SMYTHE ST,,GREENVILLE,GREENVILLE,45045,SC,SOUTH CAROLINA,UNITED STATES,29611,N,,N,,A2,04,STATIONARY,PERMANENTLY SHUTDOWN,V,,JPSA ACQSTN MONAGHAN CLOSED,201 SMYTHE ST,201,SMYTHE ST,SMYTHE,,,,ST,29611,SC,GREENVILLE,GREENVILLE COUNTY,45045,US,"201 SMYTHE ST, GREENVILLE, SC  29611 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,,,Y,,35787232,FRS,110002232815,34.86743,-82.42543,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,GREENVILLE,GREENVILLE COUNTY,29611,SC,45045,03050109,,450450022015033,04,,,,,,
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,3409611,110001667704,ALICE MANUFACTURING ARIAL-CLOSED,212 RICE ROAD,,EASLEY,PICKENS,45077,SC,SOUTH CAROLINA,UNITED STATES,29640,N,,N,,A2,04,STATIONARY,PERMANENTLY SHUTDOWN,V,,ALICE MFG ARIAL CLOSED,212 RICE RD,212,RICE RD,RICE,,,,RD,29640,SC,EASLEY,PICKENS COUNTY,45077,US,"212 RICE RD, EASLEY, SC  29640 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,,,Y,,35786486,FRS,110001667704,34.84388,-82.64373,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,EASLEY,PICKENS COUNTY,29640,SC,45077,03060101,,450770107002035,03,,,,,,
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,9304911,110001481236,MASTERCRAFT FABRICS LLC ANDRE W MAJOR PLANT,210 PARK STREET,,SPINDALE,RUTHERFORD,37161,NC,NORTH CAROLINA,UNITED STATES,28160-2002,N,,N,,,04,STATIONARY,PERMANENTLY SHUTDOWN,V,,MASTERCRAFT FABRICS ANDRE W MJR PLT,210 PARK ST,210,PARK ST,PARK,,,,ST,28160,NC,SPINDALE,RUTHERFORD COUNTY,37161,US,"210 PARK ST, SPINDALE, NC  28160 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,JACK_BURFORD,,N,,,,,Y,,36864302,FRS,110001481236,35.36538,-81.9198,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,SPINDALE,RUTHERFORD COUNTY,28160,NC,37161,03050105,,371619606002015,10,,,,,,
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,3409811,110002231308,MAYFAIR MILLS:GLENWOOD-CLOSED,306 HAGOOD STREET,,EASLEY,PICKENS,45077,SC,SOUTH CAROLINA,UNITED STATES,29640-2325,N,,N,,A2,04,STATIONARY,PERMANENTLY SHUTDOWN,V,,MAYFAIR MILLS GLENWOOD CLOSED,306 HAGOOD ST,306,HAGOOD ST,HAGOOD,,,,ST,29640,SC,EASLEY,PICKENS COUNTY,45077,US,"306 HAGOOD ST, EASLEY, SC  29640 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,,,Y,,29620049,FRS,110002231308,34.834399,-82.585137,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,EASLEY,PICKENS COUNTY,29640,SC,45077,03050109,030501090303,450770108021089,03,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,GAD981241730,110001423914,SPRINGS INDUSTRIES 2,60 SPALDING ST.,,GRIFFIN,SPALDING,13255,GA,GEORGIA,UNITED STATES,30223,N,,N,,BB,04,STATIONARY,N,V,,SPRINGS IND 2ND,100 SPALDING ST,100,SPALDING ST,SPALDING,,,,ST,30223,GA,GRIFFIN,SPALDING COUNTY,13255,US,"100 SPALDING ST, GRIFFIN, GA  30223 US",REGULAR URBAN,,01-MAR-00,09-JAN-15,REFRESH,,N,,,N,,Y,,14224840,RCRAINFO,GAD981241730,33.246821,-84.24413,COMMERCIAL VENDOR,NAD83,ADDRESS MATCHING-HOUSE NUMBER,PLANT ENTRANCE (GENERAL),,100000,150,150,GRIFFIN,SPALDING COUNTY,30223,GA,13255,03070103,030701031104,132551609002017,03,,Atlanta Area,,Atlanta,,
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,8300711,110018716139,STONECUTTER TEXTILES INCORPORATED,DALLAS STREET,,SPINDALE,RUTHERFORD,37161,NC,NORTH CAROLINA,UNITED STATES,28160,N,,N,,,04,STATIONARY,PERMANENTLY SHUTDOWN,V,,STONECUTTER TEXTILES,201 DALLAS ST,201,DALLAS ST,DALLAS,,,,ST,28160,NC,SPINDALE,RUTHERFORD COUNTY,37161,US,"201 DALLAS ST, SPINDALE, NC  28160 US",IRREGULAR,14-JAN-17,26-OCT-04,01-JUN-17,JACK_BURFORD,,,,,,,Y,,30284357,FRS,110018716139,35.36072,-81.93195,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,SPINDALE,RUTHERFORD COUNTY,28160,NC,37161,03050105,030501050403,371619606001083,10,,,,,,
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,3763711,110002231273,HAMRICK MILLS   MUSGROVE PLANT,150 HAMRICK ST,,GAFFNEY,CHEROKEE,45021,SC,SOUTH CAROLINA,UNITED STATES,29340,N,,N,,A3,04,STATIONARY,OPERATING,V,,HAMRICK MILLS MUSGROVE PLT,150 HAMRICK ST,150,HAMRICK ST,HAMRICK,,,,ST,29340,SC,GAFFNEY,CHEROKEE COUNTY,45021,US,"150 HAMRICK ST, GAFFNEY, SC  29340 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,DSMITH04,,N,Y,NAME MISMATCH -EIS - 3763711,N,,Y,,29487365,FRS,110002231273,35.060855,-81.665146,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,GAFFNEY,CHEROKEE COUNTY,29340,SC,45021,03050105,030501051001,450219706013009,05,,,,,,
"31321",PRIMARY,EIS,BROADWOVEN FABRIC MILLS,EIS,5461111,110002443829,WESTPOINT STEVENS CALHOUN PLANT,391 NORTH COX AVENUE,,CALHOUN FALLS,ABBEVILLE,45001,SC,SOUTH CAROLINA,UNITED STATES,29628-1208,N,,N,,US,04,STATIONARY,PERMANENTLY SHUTDOWN,V,,WESTPOINT STEVENS CALHOUN PLT,391 N COX AVE,391,N COX AVE,COX,N,,,AVE,29628,SC,CALHOUN FALLS,ABBEVILLE COUNTY,45001,US,"391 N COX AVE, CALHOUN FALLS, SC  29628 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,KAVUISYA,,N,,,,,Y,,32001738,TRIS,29628WSTPNMAINS,34.092914,-82.59531,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,CALHOUN FALLS,ABBEVILLE COUNTY,29628,SC,45001,03060103,,450019506001032,03,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,CAL000281369,110065356055,DAE SHIN USA INC,610 N GILBERT ST,,FULLERTON,ORANGE,06059,CA,CALIFORNIA,U.S.A.,92833,N,,N,,,09,STATIONARY,Y,V,,DAE SHIN US,610 N GILBERT ST,610,N GILBERT ST,GILBERT,N,,,ST,92833,CA,FULLERTON,ORANGE COUNTY,06059,US,"610 N GILBERT ST, FULLERTON, CA  92833 US",,10-SEP-15,13-OCT-15,,REFRESH,,N,,,N,,Y,,33704997,FRS,110065356055,33.87666,-117.96503,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,FULLERTON,ORANGE COUNTY,92833,CA,06059,18070106,,060590110001001,39,N,Los Angeles-South Coast Air Basin Area,,Los Angeles-South Coast Air Basin,Los Angeles-South Coast Air Basin,Los Angeles-South Coast Air Basin
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,CAL000357053,110070289000,AMERICAN NONWOVENS INC,9141 ARROW RTE,,RANCHO CUCAMONGA,SAN BERNARDINO COUNTY,06071,CA,,UNITED STATES,91730,N,,N,,,09,,Y,V,,AMER NONWOVENS,9141 ARROW RTE,9141,ARROW RTE,ARROW RTE,,,,,91730,CA,RANCHO CUCAMONGA,SAN BERNARDINO COUNTY,06071,US,"9141 ARROW RTE, RANCHO CUCAMONGA, CA  91730 US",,,27-SEP-18,24-JUL-19,GSYLLS,,,Y,NAME MISMATCH -RCRAINFO - CAL000357053,N,,Y,,38003256,NPDES,CAZ509889,34.09823,-117.60626,ICIS,NAD83,,,,,,17531,RANCHO CUCAMONGA,SAN BERNARDINO COUNTY,91730,CA,06071,18070203,,060710021051021,31,N,Los Angeles-South Coast Air Basin Area,,Los Angeles-South Coast Air Basin,Los Angeles-South Coast Air Basin,Los Angeles-South Coast Air Basin
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,NHD986472975,110001522184,WARWICK MILLS INCORPORATED,301 TURNPIKE ROAD,,NEW IPSWICH,HILLS,33011,NH,NEW HAMPSHIRE,UNITED STATES,03071-3639,N,,N,,,01,STATIONARY,Y,V,,WARWICK MILLS,301 TURNPIKE RD,301,TURNPIKE RD,TURNPIKE,,,,RD,03071,NH,NEW IPSWICH,HILLSBOROUGH COUNTY,33011,US,"301 TURNPIKE RD, NEW IPSWICH, NH  03071 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,KBLUMBER,,N,,,N,,Y,,35746924,FRS,110001522184,42.7505,-71.82836,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,NEW IPSWICH,HILLSBOROUGH COUNTY,03071,NH,33011,01070006,,330110225002027,02,,,,,,
"31321",PRIMARY,RCRAINFO,BROADWOVEN FABRIC MILLS,RCRAINFO,NHD001086230,110000313679,L W PACKARD,6 MILL STREET,,ASHLAND,GRAFTON,33009,NH,NEW HAMPSHIRE,UNITED STATES,03217,N,,N,,,01,STATIONARY,N,V,,L W PACKARD,6 MILL ST,6,MILL ST,MILL,,,,ST,03217,NH,ASHLAND,GRAFTON COUNTY,33009,US,"6 MILL ST, ASHLAND, NH  03217 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,KBLUMBER,,N,,,N,,Y,,36395576,FRS,110000313679,43.69219,-71.631,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,ASHLAND,GRAFTON COUNTY,03217,NH,33009,01070001,,330099611001043,02,,,,,,
