"","FACILITYID","NAME","POPULATION","TYPE","SECURELVL","URBAN","STATE","REGION","PFAS_ID_COLUMN","PFAS_NAME","PFAS_INDUSTRY","PFAS_SOURCE","PFAS_LEVEL","LATITUDE","LONGITUDE"
"458","10002958","COLUMBIA RIVER CORRECTIONAL INSTITUTION",571,"STATE","MINIMUM","URBAN","OR","PACIFIC",278,"Oregon Air National Guard Base","Military Installment","Firefighting foam",40000,45.5892225437305,-122.63692340688
"459","10002958","COLUMBIA RIVER CORRECTIONAL INSTITUTION",571,"STATE","MINIMUM","URBAN","OR","PACIFIC",1253,"Portland International Airport","Major Airports (FAA Part 139)","Firefighting foam",203000,45.5892225437305,-122.63692340688
"460","10002958","COLUMBIA RIVER CORRECTIONAL INSTITUTION",571,"STATE","MINIMUM","URBAN","OR","PACIFIC",1762,"Portland Air National Guard Base","Military Installment","Unknown",42277,45.5892225437305,-122.63692340688
"461","10002968","OREGON STATE PENITENTIARY",2109,"STATE","MAXIMUM","URBAN","OR","PACIFIC",1341,"Salem Anderson Readiness Center","Military Installment","Unknown",1,44.9324890277581,-123.00347298184
"462","10006903","ONTARIO CITY JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",1027,"Ontario International Airport","Major Airports (FAA Part 139)","AFFF",1802,34.0292960568154,-117.596813334365
"463","10000602","MARICOPA COUNTY JAIL - 4TH AVENUE JAIL",2064,"COUNTY","MAXIMUM","URBAN","AZ","MOUNTAIN",31,"Phoenix Air National Guard Base","Military Installment","Firefighting foam used at Phoenix ANGB / Sky Harbor Int Airport",205,33.4455217982995,-112.078350467235
"464","10000607","MARICOPA COUNTY JAIL - DURANGO JAIL",NA,"COUNTY","MEDIUM","URBAN","AZ","MOUNTAIN",31,"Phoenix Air National Guard Base","Military Installment","Firefighting foam used at Phoenix ANGB / Sky Harbor Int Airport",205,33.426260284052,-112.129951631039
"465","10000611","MARICOPA COUNTY JAIL - ESTRELLA JAIL",NA,"COUNTY","MAXIMUM","URBAN","AZ","MOUNTAIN",31,"Phoenix Air National Guard Base","Military Installment","Firefighting foam used at Phoenix ANGB / Sky Harbor Int Airport",205,33.428506019494,-112.123920123726
"466","10000620","PINAL COUNTY ADULT DETENTION CENTER",NA,"COUNTY","MAXIMUM","URBAN","AZ","MOUNTAIN",1265,"Florence Military Reservation","Military Installment","Unknown",1,33.0399553067157,-111.375691437479
"467","10003975","PINAL COUNTY YOUTH JUSTICE CENTER",NA,"COUNTY","JUVENILE","URBAN","AZ","MOUNTAIN",1265,"Florence Military Reservation","Military Installment","Unknown",1,33.0392185673039,-111.371434806706
"468","10006494","FULLERTON CITY JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",991,"Olinda Alpha Landfill","Industrial Facilities","Unknown",360,33.8708584349159,-117.928186416555
"469","10006499","WEST COVINA JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",892,"Azusa Land Reclamation Landfill","Industrial Facilities","Unknown",32,34.0713046647075,-117.938863733999
"470","10006486","BUENA PARK CITY JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","CA","PACIFIC",991,"Olinda Alpha Landfill","Industrial Facilities","Unknown",360,33.8641345673601,-117.996957350838
"471","10000889","INMATE RECEPTION CENTER",NA,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",902,"Bishop'S Canyon Landfill","Industrial Facilities","Unknown",115,34.0588286083935,-118.230792180984
"472","10000888","MEN'S CENTRAL JAIL",4281,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",902,"Bishop'S Canyon Landfill","Industrial Facilities","Unknown",115,34.0603756388921,-118.230912277721
"473","10000890","PITCHESS DETENTION CENTER-NORTH",1432,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",1040,"Peter Pitchess Landfill","Industrial Facilities","Unknown",48,34.4691237255931,-118.604867235559
"474","10005375","TWIN TOWERS CORRECTIONAL FACILITY",3334,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",902,"Bishop'S Canyon Landfill","Industrial Facilities","Unknown",115,34.0584456899627,-118.230617012009
"475","10000912","BARRY J NIDORF JUVENILE HALL",700,"COUNTY","JUVENILE","URBAN","CA","PACIFIC",1079,"Sunshine Canyon Landfill","Industrial Facilities","Unknown",314,34.315820797017,-118.483245658601
"476","10003758","KENAI PENINSULA YOUTH FACILITY",6,"STATE","JUVENILE","RURAL","AK","PACIFIC",1466,"City of Kenai Airport","Major Airports (FAA Part 139)","Use of Aqueous Film Forming Foam (AFFF) at various locations at the Kenai municipal airport.",1,60.5667434217433,-151.233343740944
"477","10005295","MONO COUNTY JAIL",32,"COUNTY","MAXIMUM","RURAL","CA","PACIFIC",914,"Bridgeport Class III Landfill","Industrial Facilities","Unknown",52,38.2569964999543,-119.228188273886
